Seed,Model_type,Model,Domain,PCA,RMSE,MAE
6,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",False,True,144906.64973986734,42160.68555704256
6,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 15, 'random_state': 6, 'verbose': 0}",False,False,14588.04344890915,8638.739047619049
6,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 0.5, 'n_estimators': 100, 'random_state': 6, 'verbose': 0}",False,False,11330.085400014503,5244.639086521022
6,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",False,False,139325.64470015815,53225.284201715374
6,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,False,191799.4239716978,59345.59503707905
7,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10, 'random_state': 7, 'verbose': 0}",True,True,13322.352633255503,6689.7326785714295
7,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 0.5, 'n_estimators': 80, 'random_state': 7, 'verbose': 0}",True,True,11938.602300117498,4958.1175135755575
7,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (32, 16), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",True,True,37072.636219377884,17337.395948624646
7,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,True,33185.46278678706,23980.311831799027
7,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 5, 'random_state': 7, 'verbose': 0}",True,False,11352.011636493899,4653.437142857144
7,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 0.5, 'n_estimators': 80, 'random_state': 7, 'verbose': 0}",True,False,9169.929978235075,3920.3813833590516
7,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'adam'}",True,False,20455.95388770376,16715.517015144294
7,LR,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1}",True,False,59956.520219590646,38930.918338113705
7,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 5, 'max_features': 4, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 10, 'random_state': 7, 'verbose': 0}",False,True,11823.859448535393,6857.452142857145
7,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 80, 'random_state': 7, 'verbose': 0}",False,True,11551.283340197826,7354.25437810464
7,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 8), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,True,34022.67436122741,24896.69788094122
7,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,True,47152.03742175785,27094.402239600542
7,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 10, 'random_state': 7, 'verbose': 0}",False,False,10970.884086370796,6622.851428571427
7,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 7, 'verbose': 0}",False,False,10312.128757976177,4508.6368677309665
7,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,False,24949.359738922696,18102.01246635612
7,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,False,66844.86417916778,40489.43616910726
8,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 8, 'verbose': 0}",True,True,12788.398242842288,7019.944999999999
8,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 8, 'min_samples_split': 2, 'n_estimators': 25, 'random_state': 8, 'verbose': 0}",True,True,15779.718847884262,8776.48090353163
8,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 16), 'learning_rate': 'constant', 'max_iter': 500, 'solver': 'sgd'}",True,True,125667.77065360046,46731.47577395919
8,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,True,143082.91908329452,42514.83312199655
8,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 5, 'random_state': 8, 'verbose': 0}",True,False,11672.391179543994,7355.228928571429
8,XGB,"{'learning_rate': 0.13, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 100, 'random_state': 8, 'verbose': 0}",True,False,9844.123978844531,5351.0217812096425
8,MLP,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (16, 4), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",True,False,183221.1435400564,74217.61944363655
8,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",True,False,216421.04070985137,74800.25347137087
8,RF,"{'bootstrap': False, 'criterion': 'absolute_error', 'max_depth': 10, 'max_features': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 15, 'random_state': 8, 'verbose': 0}",False,True,12199.81169119115,6551.8072619047625
8,XGB,"{'learning_rate': 0.12, 'loss': 'absolute_error', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 8, 'verbose': 0}",False,True,16429.60219147317,9038.872146878077
8,MLP,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (64, 32), 'learning_rate': 'adaptive', 'max_iter': 500, 'solver': 'sgd'}",False,True,32621.749758907845,24669.735076054138
8,LR,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1}",False,True,27065.005605876962,19855.965113027964
